Movie_id,short_language,language
40664,ru,Pусский
150838,en,English
234942,en,English
118533,en,English
44441,en,English
43973,en,English
50241,en,English
57489,fr,Français
37514,en,English
49322,en,English
43930,en,English
46660,fr,Français
170986,en,English
96366,es,Español
44264,he,עִבְרִית
20526,en,English
44009,ja,日本語
49684,en,English
104720,ro,Română
111470,en,English
43318,ja,日本語
322799,en,English
42888,it,Italiano
130623,en,English
46829,en,English
52445,en,English
84086,de,Deutsch
44129,en,English
43855,fr,Français
23108,en,English
121006,en,English
18029,es,Español
62567,ko,한국어/조선말
37080,en,English
30023,ja,日本語
50701,en,English
250810,en,English
107592,fr,Français
83036,en,English
50673,th,ภาษาไทย
30548,en,English
26138,en,English
40149,fa,فارسی
10817,ru,Pусский
31300,en,English
54178,cn,广州话 / 廣州話
8464,zh,普通话
49797,en,English
39988,en,English
481,en,English
36115,fr,Français
31283,es,Español
4266,cn,广州话 / 廣州話
111390,zh,普通话
32609,en,English
46788,en,English
40649,fr,Français
10018,de,Deutsch
52587,es,Español
48203,en,English
25908,cn,广州话 / 廣州話
117042,en,English
238362,en,English
15740,en,English
173288,en,English
35958,,
13246,en,English
41283,de,Deutsch
42984,en,English
31104,en,English
81219,en,English
27072,en,English
35138,en,English
27585,en,English
48204,pl,Polski
62337,en,English
53156,fr,Français
84827,ar,العربية
25434,en,English
54812,fr,Français
23282,la,Latin
38705,mn,
39451,pt,Português
38745,en,English
50071,en,English
28025,en,English
107548,de,Deutsch
1361,ko,한국어/조선말
39839,cn,广州话 / 廣州話
102091,en,English
112674,en,English
10097,de,Deutsch
78320,it,Italiano
51143,en,English
48748,en,English
52208,en,English
56812,es,Español
34576,es,Español
51357,en,English
51358,fr,Français
20495,fr,Français
80054,ro,Română
161512,fr,Français
56448,en,English
42323,it,Italiano
56320,fr,Français
104394,de,Deutsch
19887,ja,日本語
82549,ja,日本語
196235,ja,日本語
54430,en,English
46207,en,English
33107,ja,日本語
48127,ko,한국어/조선말
33870,en,English
42297,es,Español
82622,en,English
51359,pl,Polski
37866,en,English
51739,en,English
46838,en,English
38409,en,English
45301,it,Italiano
32407,en,English
38054,en,English
41515,ja,日本語
50420,ar,العربية
21136,zh,普通话
31850,cs,Český
61943,en,English
35392,en,English
20531,,
15302,en,English
31694,en,English
163659,en,English
39967,en,English
37533,en,English
23508,fr,Français
18381,pl,Polski
6474,en,English
30914,en,English
56787,en,English
64212,it,Italiano
8995,fr,Français
7210,en,English
52696,en,English
16987,hu,Magyar
46138,de,Deutsch
247112,da,Dansk
247124,it,Italiano
61212,en,English
185720,fr,Français
72413,it,Italiano
14639,es,Español
46689,fr,Français
54660,zh,普通话
49041,en,English
23830,ja,日本語
55584,en,English
89126,zh,普通话
42243,en,English
51360,en,English
27470,fr,Français
50704,cn,广州话 / 廣州話
15548,en,English
15552,en,English
46827,en,English
53079,en,English
22007,it,Italiano
26277,en,English
165402,,
102144,en,English
56402,hu,Magyar
40805,en,English
49616,en,English
124058,en,English
51362,fr,Français
25770,en,English
49009,,
46528,en,English
84274,en,English
64605,fr,Français
51933,de,Deutsch
198317,es,Español
38742,en,English
42138,en,English
25482,en,English
14070,en,English
156288,en,English
37086,en,English
38023,en,English
108869,fr,Français
43781,ru,Pусский
2325,es,Español
50618,fi,suomi
46387,sv,svenska
54723,en,English
23019,en,English
43209,en,English
23047,en,English
198391,fr,Français
45284,ur,اردو
46820,en,English
79118,en,English
62570,en,English
162234,en,English
42001,en,English
63892,it,Italiano
40650,fr,Français
17605,en,English
53267,en,English
122019,en,English
58777,es,Español
78117,en,English
36241,en,English
75363,en,English
57019,en,English
84903,en,English
25051,en,English
23174,en,English
4798,en,English
74924,cn,广州话 / 廣州話
105448,ar,العربية
43950,en,English
90272,sv,svenska
21198,en,English
132332,en,English
54779,en,English
49849,en,English
392067,cn,广州话 / 廣州話
49073,zh,普通话
1543,en,English
8951,en,English
223613,zh,普通话
44000,en,English
207999,en,English
93072,fr,Français
69313,en,English
60708,,
15993,en,English
57256,en,English
57448,en,English
29670,en,English
38830,en,English
37360,pt,Português
99372,en,English
24403,en,English
31654,en,English
25259,en,English
18562,en,English
14556,en,English
35052,en,English
58772,cs,Český
40619,en,English
20332,pl,Polski
23077,en,English
90968,en,English
94608,pl,Polski
88376,es,Español
43501,en,English
52013,en,English
46787,en,English
92399,en,English
28391,es,Español
51364,en,English
51366,fr,Français
111239,ar,العربية
43653,ru,Pусский
44564,es,Español
55061,en,English
25862,es,Español
112284,ja,日本語
107774,es,Español
10854,fr,Français
119094,en,English
33146,en,English
38787,ja,日本語
43810,cn,广州话 / 廣州話
42175,en,English
18703,zh,普通话
63578,fr,Français
48471,fi,suomi
15316,en,English
47610,cs,Český
48752,ro,Română
47055,it,Italiano
1244,en,English
25695,en,English
39557,pt,Português
32319,en,English
34025,sv,svenska
76229,en,English
25664,en,English
61783,en,English
42722,en,English
43936,es,Español
47909,en,English
12811,en,English
58937,mn,
31903,de,Deutsch
105067,en,English
55151,fr,Français
68757,de,Deutsch
39993,it,Italiano
45202,ar,العربية
54160,en,English
48481,en,English
22985,en,English
51876,fr,Français
58261,fr,Français
89704,hu,Magyar
120357,la,Latin
52461,en,English
51873,fr,Français
471,ja,日本語
13652,zh,普通话
27522,en,English
8417,en,English
44963,en,English
74289,fr,Français
22843,en,English
43947,en,English
60213,zh,普通话
34013,en,English
62495,ar,العربية
42411,en,English
45807,en,English
51367,de,Deutsch
55165,pl,Polski
34767,es,Español
21982,en,English
53596,en,English
31007,en,English
52844,ru,Pусский
51092,en,English
26530,cn,广州话 / 廣州話
43017,en,English
113757,ja,日本語
32612,zh,普通话
38033,en,English
54293,en,English
47330,en,English
117258,en,English
293946,en,English
56745,en,English
133119,fr,Français
122884,de,Deutsch
33039,it,Italiano
114083,en,English
70635,it,Italiano
139851,it,Italiano
62976,it,Italiano
12536,en,English
34192,,
131781,fr,Français
45485,en,English
39695,en,English
41630,en,English
36939,en,English
50348,de,Deutsch
48171,es,Español
43920,en,English
56590,en,English
91958,fr,Français
79785,,
50779,en,English
44411,it,Italiano
71732,en,English
85550,it,Italiano
116751,en,English
72852,en,English
48954,en,English
32122,en,English
93553,it,Italiano
16031,es,Español
43046,en,English
86267,en,English
84207,en,English
53701,it,Italiano
126104,en,English
28023,en,English
104364,fr,Français
78353,,
79731,en,English
103425,de,Deutsch
50900,ro,Română
51276,en,English
74074,cs,Český
35831,en,English
120843,en,English
39029,en,English
55662,en,English
13746,hi,हिन्दी
44944,en,English
8418,en,English
65898,fr,Français
288183,en,English
102527,en,English
148432,en,English
204040,hu,Magyar
50217,sh,
80988,en,English
24868,ru,Pусский
47578,tr,Türkçe
52970,uk,Український
45272,ur,اردو
48138,en,English
48340,fr,Français
52067,ka,ქართული
22484,ru,Pусский
46441,en,English
45772,,
46260,ja,日本語
84295,es,Español
43825,ja,日本語
91419,en,English
119183,hu,Magyar
195651,en,English
11788,en,English
82792,en,English
54635,en,English
81687,en,English
79180,en,English
109887,fr,Français
112705,en,English
84296,ja,日本語
150712,en,English
31324,en,English
50204,en,English
53045,da,Dansk
18438,en,English
30432,en,English
43552,zh,普通话
85886,en,English
87906,en,English
17240,en,English
39959,en,English
56259,es,Español
114246,en,English
140527,en,English
45274,hi,हिन्दी
39513,de,Deutsch
46789,bo,
30901,en,English
15576,ru,Pусский
49844,sv,svenska
81217,en,English
54506,es,Español
32520,en,English
37618,en,English
12471,en,English
36883,es,Español
51971,en,English
64441,ar,العربية
31987,en,English
14538,en,English
92332,en,English
174958,en,English
20993,en,English
183894,pt,Português
98078,en,English
33997,en,English
14525,en,English
48118,en,English
43088,en,English
36505,tr,Türkçe
119965,en,English
4704,fr,Français
83013,en,English
42171,en,English
878,en,English
57424,he,עִבְרִית
35001,en,English
47327,en,English
44896,en,English
37380,en,English
50725,en,English
54186,,
38050,en,English
113885,fr,Français
56930,de,Deutsch
43526,fa,فارسی
31890,en,English
52555,en,English
131836,en,English
58764,en,English
55238,fi,suomi
33228,de,Deutsch
42482,sv,svenska
91459,no,Norsk
58376,ja,日本語
47218,pt,Português
34944,de,Deutsch
59990,yi,
43256,el,ελληνικά
56811,en,English
27582,en,English
48988,fr,Français
49494,en,English
46529,en,English
49637,ja,日本語
37714,la,Latin
305656,en,English
51200,en,English
44943,ru,Pусский
45714,,
106406,en,English
63702,en,English
31644,fr,Français
28874,it,Italiano
14903,en,English
60290,de,Deutsch
60221,tr,Türkçe
54793,en,English
144792,en,English
53230,en,English
9706,en,English
57703,ja,日本語
56831,en,English
19829,en,English
25186,cn,广州话 / 廣州話
43339,zh,普通话
36540,en,English
50321,en,English
22620,da,Dansk
56092,de,Deutsch
34214,ko,한국어/조선말
8770,,
42819,es,Español
118381,ko,한국어/조선말
53358,en,English
40655,pt,Português
47533,pt,Português
31162,es,Español
45022,en,English
24885,en,English
43451,en,English
20722,cn,广州话 / 廣州話
72185,pl,Polski
99329,en,English
71110,de,Deutsch
16439,es,Español
29865,en,English
18143,en,English
13957,en,English
26011,en,English
47931,en,English
13461,zh,普通话
15362,th,ภาษาไทย
53237,en,English
19205,fr,Français
37583,en,English
59248,es,Español
50546,en,English
70591,fr,Français
51447,en,English
104221,en,English
243565,en,English
44657,en,English
33025,da,Dansk
15182,en,English
59490,en,English
49730,en,English
38322,en,English
45132,sv,svenska
77078,en,English
103751,ko,한국어/조선말
46146,en,English
45612,es,Español
38684,en,English
84303,en,English
333590,en,English
81751,en,English
193547,en,English
93528,en,English
109326,en,English
23629,de,Deutsch
14147,en,English
55893,en,English
40856,es,Español
48243,en,English
46458,en,English
42167,fr,Français
57409,en,English
2010,ar,العربية
47215,en,English
45715,es,Español
58232,en,English
53364,pl,Polski
62342,cs,Český
37534,en,English
57521,en,English
13847,en,English
24926,ce,
10356,cs,Český
37405,ru,Pусский
76875,es,Español
104430,en,English
29436,en,English
11406,fr,Français
19611,en,English
16179,en,English
153041,en,English
85769,ru,Pусский
211331,sr,Srpski
45046,en,English
42273,en,English
13413,hi,हिन्दी
159878,ja,日本語
95242,en,English
81414,is,Íslenska
45189,en,English
43418,ru,Pусский
41616,fr,Français
15837,en,English
58496,en,English
16140,es,Español
60434,fr,Français
49018,ja,日本語
57120,en,English
131770,en,English
99351,en,English
49010,en,English
42815,en,English
76372,en,English
20329,de,Deutsch
55725,ru,Pусский
57537,en,English
48650,en,English
98399,es,Español
42531,en,English
44087,fr,Français
90406,it,Italiano
44898,en,English
20995,en,English
54354,xh,
68629,ja,日本語
82460,,
51290,en,English
98514,fr,Français
13190,en,English
43021,en,English
56527,de,Deutsch
39356,ru,Pусский
38502,en,English
60307,fr,Français
28802,de,Deutsch
53172,es,Español
10408,,
31405,,
83651,en,English
50359,en,English
96529,en,English
8896,en,English
64484,es,Español
75725,,
3397,en,English
97284,en,English
97149,en,English
48596,pl,Polski
31408,en,English
149149,en,English
31402,de,Deutsch
31412,en,English
73191,fr,Français
29972,de,Deutsch
59266,he,עִבְרִית
63555,it,Italiano
54001,en,English
58857,vi,Tiếng Việt
41273,,
21372,en,English
54194,,
89756,en,English
46228,en,English
30734,pt,Português
51141,ps,پښتو
27091,ru,Pусский
29043,ur,اردو
36871,en,English
50456,ja,日本語
49334,fr,Français
36331,da,Dansk
47435,en,English
47582,en,English
86750,en,English
46523,ja,日本語
30388,en,English
29920,it,Italiano
39284,en,English
44988,en,English
51423,en,English
54527,en,English
23521,en,English
46105,en,English
49012,en,English
41446,fr,Français
46195,de,Deutsch
57695,en,English
101226,de,Deutsch
126596,it,Italiano
49876,en,English
178587,en,English
57698,en,English
3081,la,Latin
62215,en,English
31451,fr,Français
10195,bn,বাংলা
40719,ms,Bahasa melayu
43435,zh,普通话
59928,en,English
45523,hr,Hrvatski
30969,de,Deutsch
56780,en,English
99920,ru,Pусский
76714,sr,Srpski
24447,ar,العربية
31555,en,English
77166,ru,Pусский
72596,ur,اردو
26880,he,עִבְרִית
18826,en,English
48415,en,English
50671,en,English
57118,en,English
30599,en,English
29745,de,Deutsch
12221,en,English
44159,fr,Français
47904,pt,Português
34420,en,English
27045,en,English
25638,mn,
152861,en,English
53741,en,English
10011,en,English
140101,cn,广州话 / 廣州話
72026,en,English
77124,en,English
42709,en,English
36821,en,English
61952,de,Deutsch
12078,en,English
9511,en,English
202241,ja,日本語
72375,en,English
21508,en,English
76816,es,Español
51520,pt,Português
141241,en,English
8904,pt,Português
18187,ja,日本語
167966,en,English
48515,en,English
87673,en,English
36290,hi,हिन्दी
4880,cs,Český
28627,en,English
239553,ko,한국어/조선말
60315,en,English
43817,ar,العربية
48414,en,English
12588,he,עִבְרִית
51736,en,English
55787,ko,한국어/조선말
125874,ja,日本語
43498,es,Español
3581,en,English
33134,fr,Français
61488,en,English
61933,sv,svenska
50848,en,English
35619,en,English
34902,es,Español
57586,it,Italiano
52032,ru,Pусский
62255,en,English
106515,en,English
185263,en,English
44555,ru,Pусский
54083,en,English
51209,es,Español
14252,pl,Polski
52256,en,English
55934,en,English
51497,en,English
87308,no,Norsk
80639,en,English
84099,en,English
43515,en,English
43594,,
57082,en,English
157856,en,English
241620,en,English
37041,en,English
88451,en,English
57035,,
19237,en,English
86225,,
28286,en,English
128990,en,English
46175,de,Deutsch
43908,ja,日本語
130272,ja,日本語
42521,ja,日本語
56113,en,English
50272,en,English
55836,fr,Français
79179,it,Italiano
1115,en,English
54524,en,English
22449,en,English
46804,en,English
8931,my,
56314,th,ภาษาไทย
62321,en,English
97039,en,English
19482,es,Español
57859,en,English
117406,en,English
120972,en,English
73474,,
11376,en,English
46738,de,Deutsch
54699,en,English
18033,en,English
92341,en,English
47310,,
38944,en,English
55408,en,English
40041,fr,Français
62077,en,English
24810,en,English
30335,fr,Français
188505,en,English
43959,bm,Bamanankan
49022,fr,Français
40699,de,Deutsch
21841,es,Español
115427,en,English
55721,pt,Português
